building_id,hour,kwh_usage
savvy_warehouse,6,5.619194
savvy_warehouse,7,4.989763
savvy_warehouse,8,3.515915
savvy_warehouse,9,3.157688
savvy_warehouse,10,2.866081
savvy_warehouse,11,4.025503
savvy_warehouse,12,5.293623
savvy_warehouse,13,7.124474
savvy_warehouse,14,8.548024
savvy_warehouse,15,10.482626
savvy_warehouse,16,11.443285
savvy_warehouse,17,12.209068
savvy_warehouse,18,10.504479
savvy_warehouse,19,9.593067
savvy_warehouse,20,7.635389
savvy_warehouse,21,5.781666
savvy_warehouse,22,3.733177
savvy_warehouse,23,3.652538
savvy_warehouse,0,2.642815
savvy_market,1,5.371923
savvy_market,2,4.009445
savvy_market,3,3.053826
savvy_market,4,3.568106
savvy_market,5,3.594469
savvy_market,6,4.367192
savvy_market,7,4.860818
savvy_market,8,6.614833
savvy_market,9,8.509815
savvy_market,10,9.626184
savvy_market,11,10.165620
savvy_market,12,9.534295
savvy_market,13,8.819127
savvy_market,14,7.654012
savvy_market,15,5.568500
savvy_market,16,4.263415
savvy_market,17,3.257357
savvy_market,18,3.011711
savvy_market,19,3.282023
savvy_market,20,3.719877
savvy_market,21,4.776010
savvy_market,22,5.338108
savvy_market,23,5.687745
savvy_market,0,5.230578
savvy_hydroelectric_plant,1,2.739090
savvy_hydroelectric_plant,2,3.798385
savvy_hydroelectric_plant,3,4.431488
savvy_hydroelectric_plant,4,5.466503
savvy_hydroelectric_plant,5,5.442440
savvy_hydroelectric_plant,6,4.787396
savvy_hydroelectric_plant,7,4.204935
savvy_hydroelectric_plant,8,3.811698
savvy_hydroelectric_plant,9,3.063169
savvy_hydroelectric_plant,10,3.219544
savvy_hydroelectric_plant,11,3.295271
savvy_hydroelectric_plant,12,4.183907
savvy_hydroelectric_plant,13,5.787477
savvy_hydroelectric_plant,14,7.167599
savvy_hydroelectric_plant,15,9.362356
savvy_hydroelectric_plant,16,9.871678
savvy_hydroelectric_plant,17,10.156781
savvy_hydroelectric_plant,18,9.801062
savvy_hydroelectric_plant,19,8.363217
savvy_hydroelectric_plant,20,7.320250
savvy_hydroelectric_plant,21,5.212047
savvy_hydroelectric_plant,22,3.819159
savvy_hydroelectric_plant,23,2.929555
savvy_hydroelectric_plant,0,2.557317
savvy_windmill,1,6.886390
savvy_windmill,2,6.257210
savvy_windmill,3,5.048958
savvy_windmill,4,4.362429
savvy_windmill,5,4.480206
savvy_windmill,6,5.171742
savvy_windmill,7,7.279641
savvy_windmill,8,8.643974
savvy_windmill,9,11.482909
savvy_windmill,10,13.533245
savvy_windmill,11,14.968493
savvy_windmill,12,14.142401
savvy_windmill,13,13.483161
savvy_windmill,14,11.788155
savvy_windmill,15,9.746980
savvy_windmill,16,7.320484
savvy_windmill,17,4.992907
savvy_windmill,18,4.358670
savvy_windmill,19,4.842677
savvy_windmill,20,5.198431
savvy_windmill,21,6.554648
savvy_windmill,22,7.576512
savvy_windmill,23,7.463798
savvy_windmill,0,8.308187
savvy_opera_house,1,4.167305
savvy_opera_house,2,4.736039
savvy_opera_house,3,5.752591
savvy_opera_house,4,6.434397
savvy_opera_house,5,7.966144
savvy_opera_house,6,9.296791
savvy_opera_house,7,9.240088
savvy_opera_house,8,8.262437
savvy_opera_house,9,6.943389
savvy_opera_house,10,5.220870
savvy_opera_house,11,4.077957
savvy_opera_house,12,3.919904
savvy_opera_house,13,5.553663
savvy_opera_house,14,7.840824
savvy_opera_house,15,10.155079
savvy_opera_house,16,13.049722
savvy_opera_house,17,16.184051
savvy_opera_house,18,17.282109
savvy_opera_house,19,17.011317
savvy_opera_house,20,15.609848
savvy_opera_house,21,13.782328
savvy_opera_house,22,10.508083
savvy_opera_house,23,7.367791
savvy_opera_house,0,5.886557
savvy_gymnaisum,1,5.479640
savvy_gymnaisum,2,6.366850
savvy_gymnaisum,3,7.302536
savvy_gymnaisum,4,7.718820
savvy_gymnaisum,5,7.107976
savvy_gymnaisum,6,6.150141
savvy_gymnaisum,7,5.111600
savvy_gymnaisum,8,4.208501
savvy_gymnaisum,9,4.325199
savvy_gymnaisum,10,4.357000
savvy_gymnaisum,11,6.094758
savvy_gymnaisum,12,8.642633
savvy_gymnaisum,13,11.147779
savvy_gymnaisum,14,13.239296
savvy_gymnaisum,15,14.409004
savvy_gymnaisum,16,14.340541
savvy_gymnaisum,17,13.920611
savvy_gymnaisum,18,11.783712
savvy_gymnaisum,19,10.327658
savvy_gymnaisum,20,7.994956
savvy_gymnaisum,21,5.938634
savvy_gymnaisum,22,4.358794
savvy_gymnaisum,23,4.501972
savvy_gymnaisum,0,4.563505
savvy_school,1,4.489846
savvy_school,2,4.834218
savvy_school,3,5.581928
savvy_school,4,6.938103
savvy_school,5,7.311031
savvy_school,6,8.934766
savvy_school,7,8.409176
savvy_school,8,8.435637
savvy_school,9,7.008390
savvy_school,10,5.695870
savvy_school,11,4.896684
savvy_school,12,4.365249
savvy_school,13,5.682484
savvy_school,14,7.609859
savvy_school,15,9.180952
savvy_school,16,11.820018
savvy_school,17,14.659732
savvy_school,18,15.412765
savvy_school,19,15.821791
savvy_school,20,14.463428
savvy_school,21,12.607423
savvy_school,22,9.981321
savvy_school,23,7.746381
savvy_school,0,6.017855
savvy_taco_truck,1,3.558204
savvy_taco_truck,2,3.382267
savvy_taco_truck,3,3.795351
savvy_taco_truck,4,4.915595
savvy_taco_truck,5,6.025104
savvy_taco_truck,6,6.180719
savvy_taco_truck,7,5.942896
savvy_taco_truck,8,5.528399
savvy_taco_truck,9,4.854576
savvy_taco_truck,10,4.746669
savvy_taco_truck,11,3.508794
savvy_taco_truck,12,3.572364
savvy_taco_truck,13,4.468191
savvy_taco_truck,14,5.574272
savvy_taco_truck,15,6.377510
savvy_taco_truck,16,8.815124
savvy_taco_truck,17,9.806802
savvy_taco_truck,18,10.498962
savvy_taco_truck,19,10.524651
savvy_taco_truck,20,10.390233
savvy_taco_truck,21,8.695953
savvy_taco_truck,22,7.556498
savvy_taco_truck,23,5.449960
savvy_taco_truck,0,4.525610
savvy_base,1,2.041473
savvy_base,2,2.122953
savvy_base,3,1.995041
savvy_base,4,2.234796
savvy_base,5,1.876590
savvy_base,6,1.249301
savvy_base,7,1.488348
savvy_base,8,1.509290
savvy_base,9,1.690118
savvy_base,10,1.303755
savvy_base,11,1.537292
savvy_base,12,1.797641
savvy_base,13,2.285564
savvy_base,14,2.931724
savvy_base,15,2.678768
savvy_base,16,2.642066
savvy_base,17,2.867857
savvy_base,18,2.094838
savvy_base,19,2.278485
savvy_base,20,2.009671
savvy_base,21,1.040818
savvy_base,22,0.914155
savvy_base,23,1.250369
savvy_base,0,1.872855
savvy_houseboat,1,2.985733
savvy_houseboat,2,3.027186
savvy_houseboat,3,2.755511
savvy_houseboat,4,3.517180
savvy_houseboat,5,3.088152
savvy_houseboat,6,2.385205
savvy_houseboat,7,1.882133
savvy_houseboat,8,2.429483
savvy_houseboat,9,2.111949
savvy_houseboat,10,1.920900
savvy_houseboat,11,2.496169
savvy_houseboat,12,3.757482
savvy_houseboat,13,4.625796
savvy_houseboat,14,4.754803
savvy_houseboat,15,4.782839
savvy_houseboat,16,4.620865
savvy_houseboat,17,4.733997
savvy_houseboat,18,4.253354
savvy_houseboat,19,3.080011
savvy_houseboat,20,2.367513
savvy_houseboat,21,1.925814
savvy_houseboat,22,1.661657
savvy_houseboat,23,1.561285
savvy_houseboat,0,2.624504
savvy_hospital,1,7.508449
savvy_hospital,2,6.144855
savvy_hospital,3,4.282526
savvy_hospital,4,4.040851
savvy_hospital,5,4.418434
savvy_hospital,6,6.316366
savvy_hospital,7,8.633732
savvy_hospital,8,11.486266
savvy_hospital,9,13.935791
savvy_hospital,10,15.715410
savvy_hospital,11,15.834743
savvy_hospital,12,16.017997
savvy_hospital,13,13.518130
savvy_hospital,14,11.098903
savvy_hospital,15,8.680529
savvy_hospital,16,6.007664
savvy_hospital,17,5.210840
savvy_hospital,18,4.496139
savvy_hospital,19,4.979673
savvy_hospital,20,5.349292
savvy_hospital,21,7.185227
savvy_hospital,22,8.483679
savvy_hospital,23,8.374216
savvy_hospital,0,8.262259
savvy_aquarium,1,5.205360
savvy_aquarium,2,4.095015
savvy_aquarium,3,3.464920
savvy_aquarium,4,3.013548
savvy_aquarium,5,3.170261
savvy_aquarium,6,3.843114
savvy_aquarium,7,4.422602
savvy_aquarium,8,6.184660
savvy_aquarium,9,7.598929
savvy_aquarium,10,8.979056
savvy_aquarium,11,10.217025
savvy_aquarium,12,10.384630
savvy_aquarium,13,9.309982
savvy_aquarium,14,8.438025
savvy_aquarium,15,6.557097
savvy_aquarium,16,5.101167
savvy_aquarium,17,4.107402
savvy_aquarium,18,3.467812
savvy_aquarium,19,2.959629
savvy_aquarium,20,3.609255
savvy_aquarium,21,4.476436
savvy_aquarium,22,5.045409
savvy_aquarium,23,5.313631
savvy_aquarium,0,5.763693
dinosaur_house,1,2.974212
dinosaur_house,2,2.304608
dinosaur_house,3,2.473020
dinosaur_house,4,1.911602
dinosaur_house,5,2.647820
dinosaur_house,6,2.236269
dinosaur_house,7,1.936558
dinosaur_house,8,1.949413
dinosaur_house,9,1.945387
dinosaur_house,10,2.191572
dinosaur_house,11,2.837782
dinosaur_house,12,3.130269
dinosaur_house,13,4.237294
dinosaur_house,14,3.540446
dinosaur_house,15,3.741120
dinosaur_house,16,3.665406
dinosaur_house,17,3.352500
dinosaur_house,18,3.125301
dinosaur_house,19,2.482290
dinosaur_house,20,1.824644
dinosaur_house,21,2.312919
dinosaur_house,22,1.674324
dinosaur_house,23,1.912724
dinosaur_house,0,2.112695
dinosaur_museum,1,8.957375
dinosaur_museum,2,8.856886
dinosaur_museum,3,8.083261
dinosaur_museum,4,6.983776
dinosaur_museum,5,5.210851
dinosaur_museum,6,5.065266
dinosaur_museum,7,4.472103
dinosaur_museum,8,5.670087
dinosaur_museum,9,8.434755
dinosaur_museum,10,11.369244
dinosaur_museum,11,14.242439
dinosaur_museum,12,16.382694
dinosaur_museum,13,17.556646
dinosaur_museum,14,16.735999
dinosaur_museum,15,15.660577
dinosaur_museum,16,13.026062
dinosaur_museum,17,9.927574
dinosaur_museum,18,7.717844
dinosaur_museum,19,5.034365
dinosaur_museum,20,4.769661
dinosaur_museum,21,5.306929
dinosaur_museum,22,5.368253
dinosaur_museum,23,6.873455
dinosaur_museum,0,8.870812
dinosaur_office,1,2.286669
dinosaur_office,2,2.171846
dinosaur_office,3,2.646865
dinosaur_office,4,2.735537
dinosaur_office,5,1.823092
dinosaur_office,6,2.179796
dinosaur_office,7,2.134811
dinosaur_office,8,1.895988
dinosaur_office,9,1.111503
dinosaur_office,10,1.697928
dinosaur_office,11,2.512093
dinosaur_office,12,3.134749
dinosaur_office,13,3.863657
dinosaur_office,14,4.561689
dinosaur_office,15,4.035272
dinosaur_office,16,4.460546
dinosaur_office,17,3.886982
dinosaur_office,18,3.885531
dinosaur_office,19,2.791646
dinosaur_office,20,2.123225
dinosaur_office,21,1.650393
dinosaur_office,22,1.707921
dinosaur_office,23,1.128734
dinosaur_office,0,1.352378
dinosaur_planetarium,1,1.793691
dinosaur_planetarium,2,2.286797
dinosaur_planetarium,3,1.797232
dinosaur_planetarium,4,1.427735
dinosaur_planetarium,5,1.901889
dinosaur_planetarium,6,1.600248
dinosaur_planetarium,7,1.401722
dinosaur_planetarium,8,1.365018
dinosaur_planetarium,9,1.162204
dinosaur_planetarium,10,1.819397
dinosaur_planetarium,11,1.965340
dinosaur_planetarium,12,1.726307
dinosaur_planetarium,13,2.118976
dinosaur_planetarium,14,2.239331
dinosaur_planetarium,15,2.996421
dinosaur_planetarium,16,3.063945
dinosaur_planetarium,17,2.549501
dinosaur_planetarium,18,2.314889
dinosaur_planetarium,19,2.326457
dinosaur_planetarium,20,1.978205
dinosaur_planetarium,21,1.652600
dinosaur_planetarium,22,1.445887
dinosaur_planetarium,23,1.425285
dinosaur_planetarium,0,2.002783
dinosaur_birdhouse,1,4.950789
dinosaur_birdhouse,2,6.638083
dinosaur_birdhouse,3,8.457358
dinosaur_birdhouse,4,9.177585
dinosaur_birdhouse,5,9.289812
dinosaur_birdhouse,6,9.060572
dinosaur_birdhouse,7,7.257814
dinosaur_birdhouse,8,5.486945
dinosaur_birdhouse,9,5.050366
dinosaur_birdhouse,10,3.978216
dinosaur_birdhouse,11,4.714379
dinosaur_birdhouse,12,6.719887
dinosaur_birdhouse,13,9.534389
dinosaur_birdhouse,14,12.713126
dinosaur_birdhouse,15,15.506513
dinosaur_birdhouse,16,17.299114
dinosaur_birdhouse,17,17.877691
dinosaur_birdhouse,18,16.585135
dinosaur_birdhouse,19,14.173674
dinosaur_birdhouse,20,11.686569
dinosaur_birdhouse,21,8.223844
dinosaur_birdhouse,22,5.973578
dinosaur_birdhouse,23,4.831418
dinosaur_birdhouse,0,4.392992
dinosaur_stadium,1,1.651422
dinosaur_stadium,2,1.958781
dinosaur_stadium,3,2.098732
dinosaur_stadium,4,2.344306
dinosaur_stadium,5,2.165186
dinosaur_stadium,6,2.081231
dinosaur_stadium,7,2.047711
dinosaur_stadium,8,1.922768
dinosaur_stadium,9,1.346132
dinosaur_stadium,10,1.273781
dinosaur_stadium,11,2.010387
dinosaur_stadium,12,2.006665
dinosaur_stadium,13,2.346301
dinosaur_stadium,14,1.764368
dinosaur_stadium,15,2.102124
dinosaur_stadium,16,2.282470
dinosaur_stadium,17,3.203197
dinosaur_stadium,18,3.120933
dinosaur_stadium,19,2.978753
dinosaur_stadium,20,2.401428
dinosaur_stadium,21,2.415594
dinosaur_stadium,22,1.895638
dinosaur_stadium,23,2.049310
dinosaur_stadium,0,1.715464
dinosaur_warehouse,1,3.673658
dinosaur_warehouse,2,4.650857
dinosaur_warehouse,3,4.251462
dinosaur_warehouse,4,3.678390
dinosaur_warehouse,5,3.526030
dinosaur_warehouse,6,2.513176
dinosaur_warehouse,7,2.623720
dinosaur_warehouse,8,2.622951
dinosaur_warehouse,9,3.144876
dinosaur_warehouse,10,3.706535
dinosaur_warehouse,11,4.794000
dinosaur_warehouse,12,6.844403
dinosaur_warehouse,13,7.191772
dinosaur_warehouse,14,7.549671
dinosaur_warehouse,15,8.412920
dinosaur_warehouse,16,7.017500
dinosaur_warehouse,17,6.230440
dinosaur_warehouse,18,5.074159
dinosaur_warehouse,19,3.493410
dinosaur_warehouse,20,2.512711
dinosaur_warehouse,21,2.312937
dinosaur_warehouse,22,2.040436
dinosaur_warehouse,23,2.601958
dinosaur_warehouse,0,3.366387
dinosaur_market,1,1.235338
dinosaur_market,2,0.998464
dinosaur_market,3,0.904737
dinosaur_market,4,0.768419
dinosaur_market,5,0.653376
dinosaur_market,6,1.052394
dinosaur_market,7,0.724135
dinosaur_market,8,1.349385
dinosaur_market,9,0.786493
dinosaur_market,10,1.400405
dinosaur_market,11,0.575215
dinosaur_market,12,0.499552
dinosaur_market,13,1.313202
dinosaur_market,14,1.322939
dinosaur_market,15,1.330553
dinosaur_market,16,1.381269
dinosaur_market,17,1.530488
dinosaur_market,18,0.977984
dinosaur_market,19,1.771679
dinosaur_market,20,1.725870
dinosaur_market,21,1.652860
dinosaur_market,22,0.645431
dinosaur_market,23,0.519074
dinosaur_market,0,1.119256
dinosaur_hydroelectric_plant,1,7.590545
dinosaur_hydroelectric_plant,2,7.175883
dinosaur_hydroelectric_plant,3,6.134980
dinosaur_hydroelectric_plant,4,4.964853
dinosaur_hydroelectric_plant,5,4.415840
dinosaur_hydroelectric_plant,6,3.789998
dinosaur_hydroelectric_plant,7,4.047162
dinosaur_hydroelectric_plant,8,5.063123
dinosaur_hydroelectric_plant,9,7.499665
dinosaur_hydroelectric_plant,10,9.864478
dinosaur_hydroelectric_plant,11,11.443047
dinosaur_hydroelectric_plant,12,13.312361
dinosaur_hydroelectric_plant,13,13.304196
dinosaur_hydroelectric_plant,14,13.524147
dinosaur_hydroelectric_plant,15,11.300902
dinosaur_hydroelectric_plant,16,8.910645
dinosaur_hydroelectric_plant,17,6.866291
dinosaur_hydroelectric_plant,18,4.796435
dinosaur_hydroelectric_plant,19,3.597072
dinosaur_hydroelectric_plant,20,3.829171
dinosaur_hydroelectric_plant,21,4.289492
dinosaur_hydroelectric_plant,22,5.545402
dinosaur_hydroelectric_plant,23,5.983999
dinosaur_hydroelectric_plant,0,7.087953
dinosaur_windmill,1,7.143924
dinosaur_windmill,2,7.184368
dinosaur_windmill,3,7.285264
dinosaur_windmill,4,6.850585
dinosaur_windmill,5,6.047353
dinosaur_windmill,6,4.518651
dinosaur_windmill,7,3.726065
dinosaur_windmill,8,4.178009
dinosaur_windmill,9,4.132870
dinosaur_windmill,10,6.549288
dinosaur_windmill,11,7.958866
dinosaur_windmill,12,10.899961
dinosaur_windmill,13,12.808633
dinosaur_windmill,14,14.717944
dinosaur_windmill,15,15.045925
dinosaur_windmill,16,13.933458
dinosaur_windmill,17,12.192204
dinosaur_windmill,18,9.829995
dinosaur_windmill,19,7.032669
dinosaur_windmill,20,4.936506
dinosaur_windmill,21,3.993224
dinosaur_windmill,22,3.442120
dinosaur_windmill,23,4.694585
dinosaur_windmill,0,5.948272
dinosaur_opera_house,1,2.625440
dinosaur_opera_house,2,3.202985
dinosaur_opera_house,3,3.668207
dinosaur_opera_house,4,4.156502
dinosaur_opera_house,5,4.027520
dinosaur_opera_house,6,4.118554
dinosaur_opera_house,7,4.045084
dinosaur_opera_house,8,4.133341
dinosaur_opera_house,9,3.709461
dinosaur_opera_house,10,2.774895
dinosaur_opera_house,11,2.871169
dinosaur_opera_house,12,3.344347
dinosaur_opera_house,13,3.190120
dinosaur_opera_house,14,3.897633
dinosaur_opera_house,15,5.187289
dinosaur_opera_house,16,6.810734
dinosaur_opera_house,17,6.613730
dinosaur_opera_house,18,7.392183
dinosaur_opera_house,19,6.840096
dinosaur_opera_house,20,6.833655
dinosaur_opera_house,21,5.639805
dinosaur_opera_house,22,4.743945
dinosaur_opera_house,23,3.246659
dinosaur_opera_house,0,2.592873
dinosaur_gymnaisum,1,5.306910
dinosaur_gymnaisum,2,6.556849
dinosaur_gymnaisum,3,6.558144
dinosaur_gymnaisum,4,6.901792
dinosaur_gymnaisum,5,6.443890
dinosaur_gymnaisum,6,5.010349
dinosaur_gymnaisum,7,3.563530
dinosaur_gymnaisum,8,3.509139
dinosaur_gymnaisum,9,4.239261
dinosaur_gymnaisum,10,5.201393
dinosaur_gymnaisum,11,6.637758
dinosaur_gymnaisum,12,8.229977
dinosaur_gymnaisum,13,10.242709
dinosaur_gymnaisum,14,11.864625
dinosaur_gymnaisum,15,12.594529
dinosaur_gymnaisum,16,12.672428
dinosaur_gymnaisum,17,11.068442
dinosaur_gymnaisum,18,9.350722
dinosaur_gymnaisum,19,6.938883
dinosaur_gymnaisum,20,5.221575
dinosaur_gymnaisum,21,3.841701
dinosaur_gymnaisum,22,3.511652
dinosaur_gymnaisum,23,3.981443
dinosaur_gymnaisum,0,4.212047
dinosaur_school,1,2.360398
dinosaur_school,2,3.364569
dinosaur_school,3,3.527289
dinosaur_school,4,4.038625
dinosaur_school,5,3.774735
dinosaur_school,6,4.228092
dinosaur_school,7,3.542368
dinosaur_school,8,2.630950
dinosaur_school,9,2.884406
dinosaur_school,10,2.708474
dinosaur_school,11,2.580785
dinosaur_school,12,2.719704
dinosaur_school,13,4.413516
dinosaur_school,14,5.637543
dinosaur_school,15,6.726791
dinosaur_school,16,6.926910
dinosaur_school,17,7.759266
dinosaur_school,18,7.035112
dinosaur_school,19,6.770076
dinosaur_school,20,5.662834
dinosaur_school,21,4.582499
dinosaur_school,22,2.976309
dinosaur_school,23,2.690176
dinosaur_school,0,1.782107
dinosaur_taco_truck,1,3.088649
dinosaur_taco_truck,2,2.785637
dinosaur_taco_truck,3,2.771252
dinosaur_taco_truck,4,3.151695
dinosaur_taco_truck,5,3.684047
dinosaur_taco_truck,6,4.985858
dinosaur_taco_truck,7,4.784306
dinosaur_taco_truck,8,4.490015
dinosaur_taco_truck,9,4.348149
dinosaur_taco_truck,10,3.722580
dinosaur_taco_truck,11,2.374733
dinosaur_taco_truck,12,2.268840
dinosaur_taco_truck,13,2.558820
dinosaur_taco_truck,14,3.685142
dinosaur_taco_truck,15,4.826260
dinosaur_taco_truck,16,6.797028
dinosaur_taco_truck,17,7.955736
dinosaur_taco_truck,18,8.870164
dinosaur_taco_truck,19,8.451881
dinosaur_taco_truck,20,8.786593
dinosaur_taco_truck,21,7.400051
dinosaur_taco_truck,22,6.486302
dinosaur_taco_truck,23,4.259153
dinosaur_taco_truck,0,3.439922
dinosaur_base,1,5.940388
dinosaur_base,2,5.019111
dinosaur_base,3,4.799987
dinosaur_base,4,3.643125
dinosaur_base,5,3.733175
dinosaur_base,6,3.943839
dinosaur_base,7,4.821056
dinosaur_base,8,6.321280
dinosaur_base,9,8.074772
dinosaur_base,10,10.274434
dinosaur_base,11,10.812232
dinosaur_base,12,11.329051
dinosaur_base,13,10.846326
dinosaur_base,14,9.409990
dinosaur_base,15,7.373457
dinosaur_base,16,5.916195
dinosaur_base,17,4.182991
dinosaur_base,18,3.186136
dinosaur_base,19,3.351444
dinosaur_base,20,3.675096
dinosaur_base,21,4.531956
dinosaur_base,22,5.605448
dinosaur_base,23,6.329030
dinosaur_base,0,5.725085
dinosaur_houseboat,1,9.867422
dinosaur_houseboat,2,10.543780
dinosaur_houseboat,3,11.456303
dinosaur_houseboat,4,9.972222
dinosaur_houseboat,5,9.275585
dinosaur_houseboat,6,7.587185
dinosaur_houseboat,7,6.395286
dinosaur_houseboat,8,5.148320
dinosaur_houseboat,9,6.979188
dinosaur_houseboat,10,8.694963
dinosaur_houseboat,11,11.930112
dinosaur_houseboat,12,15.466040
dinosaur_houseboat,13,18.615843
dinosaur_houseboat,14,20.036685
dinosaur_houseboat,15,20.854473
dinosaur_houseboat,16,19.468089
dinosaur_houseboat,17,17.334935
dinosaur_houseboat,18,14.129118
dinosaur_houseboat,19,10.758698
dinosaur_houseboat,20,8.052929
dinosaur_houseboat,21,6.343383
dinosaur_houseboat,22,5.229629
dinosaur_houseboat,23,6.674326
dinosaur_houseboat,0,8.042425
dinosaur_hospital,1,1.305013
dinosaur_hospital,2,1.088151
dinosaur_hospital,3,1.148962
dinosaur_hospital,4,1.068401
dinosaur_hospital,5,0.667061
dinosaur_hospital,6,1.247358
dinosaur_hospital,7,1.317296
dinosaur_hospital,8,1.906746
dinosaur_hospital,9,1.877069
dinosaur_hospital,10,1.644248
dinosaur_hospital,11,2.447319
dinosaur_hospital,12,1.661188
dinosaur_hospital,13,2.281635
dinosaur_hospital,14,2.094564
dinosaur_hospital,15,2.074535
dinosaur_hospital,16,1.266436
dinosaur_hospital,17,1.636762
dinosaur_hospital,18,0.874265
dinosaur_hospital,19,1.246774
dinosaur_hospital,20,1.588314
dinosaur_hospital,21,1.173910
dinosaur_hospital,22,1.529375
dinosaur_hospital,23,1.828226
dinosaur_hospital,0,1.569751
